user,achievement,points,game_mode,timestamp,group
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.204632+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.223771+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.224378+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.235287+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.236908+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.269319+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.269508+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.272179+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.271960+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.274964+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.275439+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorCodeAchievement,1,Achievements,2025-04-17 09:20:09.275659+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:20:10.565689+02:00,A
223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:20:13.802681+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,3,Leaderboard,2025-04-17 09:20:17.712117+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,2,Leaderboard,2025-04-17 09:20:17.711954+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorXTestNamesAchievement,1,Leaderboard,2025-04-17 09:20:17.720879+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,4,Achievements,2025-04-17 09:20:19.863592+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,3,Achievements,2025-04-17 09:20:19.872612+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:20:23.661361+02:00,B
223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:20:29.910305+02:00,A
dbcd3c5d-5f82-4c84-88cc-8a101893e23c,RefactorAddXAssertionsAchievement,8,Achievements,2025-04-17 09:20:33.559008+02:00,A
dbcd3c5d-5f82-4c84-88cc-8a101893e23c,AddTestsAchievement,4,Achievements,2025-04-17 09:20:33.620430+02:00,A
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:20:36.228433+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,13,Leaderboard,2025-04-17 09:20:37.509180+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,13,Leaderboard,2025-04-17 09:20:37.528486+02:00,B
fb270a09-6a45-4eae-8f9a-3c808faec3ee,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:20:37.697258+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:20:38.496310+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,13,Leaderboard,2025-04-17 09:20:42.206289+02:00,B
f9ec833e-db4f-49b9-9b14-08298cbb4425,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:45:57.826657+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,RefactorAddXAssertionsAchievement,4,Achievements,2025-04-17 09:46:03.226630+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,AddTestsAchievement,4,Achievements,2025-04-17 09:46:03.258194+02:00,B
64330b4a-8b12-4c91-9b78-5942c1b9325f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:46:04.110487+02:00,B
11555248-3f01-4d1c-9a71-ef7caf9150fa,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:46:08.980020+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,RefactorAddXAssertionsAchievement,3,Achievements,2025-04-17 09:46:18.920809+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:46:26.030023+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:46:26.048056+02:00,A
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,AddTestsAchievement,1,Achievements,2025-04-17 09:46:26.062025+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,RefactorAddXAssertionsAchievement,3,Achievements,2025-04-17 09:46:26.328718+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,AddTestsAchievement,1,Achievements,2025-04-17 09:46:26.350651+02:00,B
223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:46:28.833196+02:00,A
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:46:29.508153+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,RefactorAddXAssertionsAchievement,3,Achievements,2025-04-17 09:46:29.723471+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,AddTestsAchievement,1,Achievements,2025-04-17 09:46:29.729379+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:46:32.410456+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,13,Leaderboard,2025-04-17 09:20:42.212436+02:00,B
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:20:46.812495+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,1,Leaderboard,2025-04-17 09:20:54.061263+02:00,B
7234f6dc-a316-4576-8453-6e10d7cf1c3d,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:20:56.191575+02:00,A
7234f6dc-a316-4576-8453-6e10d7cf1c3d,AddTestsAchievement,1,Achievements,2025-04-17 09:20:56.201727+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:00.517847+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,AddTestsAchievement,1,Achievements,2025-04-17 09:21:01.852377+02:00,A
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:03.554648+02:00,A
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,RunWithCoverageAchievement,1,Achievements,2025-04-17 09:21:03.554657+02:00,A
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,CoverXLinesAchievement,7,Achievements,2025-04-17 09:21:03.792291+02:00,A
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,CoverXMethodsAchievement,5,Achievements,2025-04-17 09:21:03.826778+02:00,A
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,CoverXClassesAchievement,1,Achievements,2025-04-17 09:21:03.888077+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:21:04.329239+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:21:04.334489+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorXTestNamesAchievement,1,Achievements,2025-04-17 09:21:04.364587+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorXTestNamesAchievement,1,Achievements,2025-04-17 09:21:04.372523+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:10.127294+02:00,A
223bf16c-aaad-404f-8a47-61f3ced741e4,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:12.188387+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:21:14.620053+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:21:20.081162+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:21:20.370666+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunWithCoverageAchievement,1,Leaderboard,2025-04-17 09:21:20.375884+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:21.151587+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:21.376962+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,CoverXLinesAchievement,5,Leaderboard,2025-04-17 09:21:21.420340+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,CoverXClassesAchievement,1,Leaderboard,2025-04-17 09:21:21.446953+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,CoverXMethodsAchievement,3,Leaderboard,2025-04-17 09:21:21.447634+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,CoverXBranchesAchievement,1,Leaderboard,2025-04-17 09:21:21.463848+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:27.280589+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:30.179870+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:30.487178+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:35.023270+02:00,A
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:21:36.290274+02:00,B
674eeeb6-2534-419d-8965-63e4400f60c4,RefactorAddXAssertionsAchievement,6,Achievements,2025-04-17 09:21:37.656997+02:00,A
674eeeb6-2534-419d-8965-63e4400f60c4,AddTestsAchievement,2,Achievements,2025-04-17 09:21:37.662723+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:40.185835+02:00,A
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:21:40.407455+02:00,A
ca639c6f-a4d1-464c-9b8b-0351617a59b5,AddTestsAchievement,1,Leaderboard,2025-04-17 09:21:46.274550+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:21:47.118658+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:21:47.125530+02:00,A
64330b4a-8b12-4c91-9b78-5942c1b9325f,AddTestsAchievement,5,Achievements,2025-04-17 09:45:54.827024+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:48.428533+02:00,A
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:21:49.279019+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:21:55.914198+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:21:55.922528+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:21:57.204241+02:00,A
2b2965f7-5d66-4569-802b-27c84aa69bff,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:21:58.170276+02:00,B
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:22:00.542745+02:00,A
afb0f9dc-6acf-48cd-a0e1-032f5df9366f,AddTestsAchievement,1,Leaderboard,2025-04-17 09:22:01.386970+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorAddXAssertionsAchievement,3,Leaderboard,2025-04-17 09:22:02.369160+02:00,B
88a83dd8-0ea0-41ad-93ca-d397d796fb37,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:22:02.452414+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:22:12.853257+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:22:14.994967+02:00,A
88a83dd8-0ea0-41ad-93ca-d397d796fb37,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:22:15.929590+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,AddTestsAchievement,1,Leaderboard,2025-04-17 09:22:17.753345+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:22:17.776797+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:22:21.583280+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:22:21.604032+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:22:22.006924+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunWithCoverageAchievement,1,Achievements,2025-04-17 09:22:22.014192+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:22:29.921110+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:22:31.102800+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:22:31.622016+02:00,A
60716858-6fcb-4953-88e3-12a51b3c7c47,AddTestsAchievement,1,Leaderboard,2025-04-17 09:22:35.041349+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:22:37.611546+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:22:37.621236+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:22:38.968030+02:00,A
11555248-3f01-4d1c-9a71-ef7caf9150fa,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:22:39.424905+02:00,B
2b2965f7-5d66-4569-802b-27c84aa69bff,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:22:39.948585+02:00,B
2b2965f7-5d66-4569-802b-27c84aa69bff,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:22:44.879817+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:22:35.041160+02:00,B
1f06f352-91b6-4373-87ed-5a5070723efb,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:22:53.778810+02:00,A
60716858-6fcb-4953-88e3-12a51b3c7c47,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:22:57.112328+02:00,B
60716858-6fcb-4953-88e3-12a51b3c7c47,AddTestsAchievement,1,Leaderboard,2025-04-17 09:22:57.112629+02:00,B
afb0f9dc-6acf-48cd-a0e1-032f5df9366f,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:22:58.238116+02:00,B
4d14cb87-b95e-4575-8823-f951391a3e6a,RefactorAddXAssertionsAchievement,3,Leaderboard,2025-04-17 09:23:00.679299+02:00,B
4d14cb87-b95e-4575-8823-f951391a3e6a,AddTestsAchievement,1,Leaderboard,2025-04-17 09:23:00.685972+02:00,B
11b1644a-d11f-45cb-8a40-282a209059c0,AddTestsAchievement,1,Achievements,2025-04-17 09:23:00.711571+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:23:02.414910+02:00,A
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:23:03.340890+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,AddTestsAchievement,1,Leaderboard,2025-04-17 09:23:03.344300+02:00,B
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:23:04.648422+02:00,A
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:23:09.431510+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:23:10.062035+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:23:10.068371+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:23:11.347829+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:23:13.643156+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,3,Leaderboard,2025-04-17 09:23:14.647470+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,3,Leaderboard,2025-04-17 09:23:14.654003+02:00,B
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:23:16.933242+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:23:16.939230+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:23:18.310185+02:00,A
f9ec833e-db4f-49b9-9b14-08298cbb4425,RefactorAddXAssertionsAchievement,1,Leaderboard,2025-04-17 09:23:18.441585+02:00,B
f9ec833e-db4f-49b9-9b14-08298cbb4425,AddTestsAchievement,1,Leaderboard,2025-04-17 09:23:18.448806+02:00,B
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:23:22.236463+02:00,A
f9ec833e-db4f-49b9-9b14-08298cbb4425,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:23:23.818928+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:23:29.390779+02:00,B
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:23:29.557255+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:23:36.108330+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:23:37.395451+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:23:39.397829+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:23:39.402489+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:23:40.714609+02:00,A
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:23:50.031834+02:00,A
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RefactorAddXAssertionsAchievement,16,Leaderboard,2025-04-17 09:23:52.603784+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,AddTestsAchievement,16,Leaderboard,2025-04-17 09:23:52.615274+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RefactorAddXAssertionsAchievement,2,Leaderboard,2025-04-17 09:23:52.729663+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:23:55.549250+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RefactorCodeAchievement,1,Leaderboard,2025-04-17 09:24:02.470640+02:00,B
1f06f352-91b6-4373-87ed-5a5070723efb,AddTestsAchievement,1,Achievements,2025-04-17 09:24:03.595577+02:00,A
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Leaderboard,2025-04-17 09:24:04.311471+02:00,B
674eeeb6-2534-419d-8965-63e4400f60c4,RefactorAddXAssertionsAchievement,4,Achievements,2025-04-17 09:24:06.607760+02:00,A
674eeeb6-2534-419d-8965-63e4400f60c4,AddTestsAchievement,2,Achievements,2025-04-17 09:24:06.616324+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorXTestNamesAchievement,1,Achievements,2025-04-17 09:24:09.619273+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorXTestNamesAchievement,1,Achievements,2025-04-17 09:24:09.626997+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:24:14.894933+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:24:24.012835+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:24:24.468288+02:00,A
70c71a91-06a1-4bf4-8e56-f4327b1c8b3f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:24:28.005416+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,RefactorCodeAchievement,1,Achievements,2025-04-17 09:24:30.840733+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:24:38.798875+02:00,A
223bf16c-aaad-404f-8a47-61f3ced741e4,AddTestsAchievement,1,Achievements,2025-04-17 09:24:40.235422+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:24:40.404666+02:00,A
674eeeb6-2534-419d-8965-63e4400f60c4,RefactorAddXAssertionsAchievement,4,Achievements,2025-04-17 09:24:56.447501+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:25:21.433339+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:24:37.492669+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,2,Achievements,2025-04-17 09:24:37.501544+02:00,A
dbcd3c5d-5f82-4c84-88cc-8a101893e23c,RefactorCodeAchievement,1,Achievements,2025-04-17 09:24:47.211632+02:00,A
dbcd3c5d-5f82-4c84-88cc-8a101893e23c,RefactorCodeAchievement,1,Achievements,2025-04-17 09:24:47.222609+02:00,A
dbcd3c5d-5f82-4c84-88cc-8a101893e23c,RefactorCodeAchievement,1,Achievements,2025-04-17 09:24:47.320604+02:00,A
dbcd3c5d-5f82-4c84-88cc-8a101893e23c,RefactorCodeAchievement,1,Achievements,2025-04-17 09:24:47.350814+02:00,A
674eeeb6-2534-419d-8965-63e4400f60c4,AddTestsAchievement,2,Achievements,2025-04-17 09:24:56.451882+02:00,A
1f06f352-91b6-4373-87ed-5a5070723efb,RefactorAddXAssertionsAchievement,2,Achievements,2025-04-17 09:24:59.651011+02:00,A
11b1644a-d11f-45cb-8a40-282a209059c0,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:25:03.912336+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RefactorAddXAssertionsAchievement,1,Achievements,2025-04-17 09:25:10.481651+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,AddTestsAchievement,1,Achievements,2025-04-17 09:25:10.503100+02:00,A
0d271530-be17-4538-bf04-dde3c6069b5f,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:25:11.796133+02:00,A
d5082901-d846-4794-82af-2c7db8d50788,RefactorAddXAssertionsAchievement,3,Achievements,2025-04-17 09:44:33.184196+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,AddTestsAchievement,1,Achievements,2025-04-17 09:44:33.200518+02:00,B
ca639c6f-a4d1-464c-9b8b-0351617a59b5,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:40.223285+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,RefactorAddXAssertionsAchievement,3,Achievements,2025-04-17 09:44:40.250326+02:00,B
d5082901-d846-4794-82af-2c7db8d50788,AddTestsAchievement,1,Achievements,2025-04-17 09:44:40.281709+02:00,B
fb270a09-6a45-4eae-8f9a-3c808faec3ee,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:41.457059+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:42.732729+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:46.261849+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:50.790854+02:00,B
fb270a09-6a45-4eae-8f9a-3c808faec3ee,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:51.200294+02:00,B
70e85b5e-92d4-498a-9079-ba881f5b3b82,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:52.270207+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:55.146014+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,RunWithCoverageAchievement,1,Achievements,2025-04-17 09:44:55.172164+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,CoverXLinesAchievement,12,Achievements,2025-04-17 09:44:55.542758+02:00,B
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,RunXTestSuitesAchievement,1,Achievements,2025-04-17 09:44:55.551485+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,CoverXMethodsAchievement,7,Achievements,2025-04-17 09:44:55.589524+02:00,B
465777bf-b8f8-4dbe-b99e-7e1c208be8dc,CoverXClassesAchievement,1,Achievements,2025-04-17 09:44:55.673487+02:00,B
