Action,Name,Points,GameMode,Timestamp
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.357
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.36
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.362
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.364
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.366
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.367
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.369
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.37
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.372
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.374
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:06:47.376
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.377
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.378
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.38
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.382
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.383
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.384
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.386
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.387
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.389
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.39
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.391
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.398
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.422
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.448
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.475
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:47.5
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:06:47.888
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.77
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.772
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.774
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.775
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.777
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.778
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.78
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.781
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.783
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.785
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 10:06:52.787
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.788
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.789
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.791
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.798
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.822
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.843
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.866
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.895
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.917
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.942
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.966
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:52.989
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:53.013
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:53.044
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:53.069
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 10:06:53.082
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:06:53.31
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:06:53.311
CoverXLinesAchievement,Line-by-line,20,LEADERBOARD,2025-04-17 10:06:53.447
CoverXMethodsAchievement,Check your methods,10,LEADERBOARD,2025-04-17 10:06:53.447
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:53.448
CoverXBranchesAchievement,Check your branches,8,LEADERBOARD,2025-04-17 10:06:53.448
CoverXLinesAchievement,Line-by-line,15,LEADERBOARD,2025-04-17 10:06:53.475
CoverXMethodsAchievement,Check your methods,8,LEADERBOARD,2025-04-17 10:06:53.475
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:53.475
CoverXBranchesAchievement,Check your branches,6,LEADERBOARD,2025-04-17 10:06:53.475
CoverXLinesAchievement,Line-by-line,6,LEADERBOARD,2025-04-17 10:06:53.49
CoverXMethodsAchievement,Check your methods,4,LEADERBOARD,2025-04-17 10:06:53.49
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:53.491
CoverXLinesAchievement,Line-by-line,2,LEADERBOARD,2025-04-17 10:06:53.497
CoverXMethodsAchievement,Check your methods,2,LEADERBOARD,2025-04-17 10:06:53.497
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:53.498
CoverXLinesAchievement,Line-by-line,14,LEADERBOARD,2025-04-17 10:06:53.53
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 10:06:53.532
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:53.532
CoverXBranchesAchievement,Check your branches,4,LEADERBOARD,2025-04-17 10:06:53.532
CoverXLinesAchievement,Line-by-line,3,LEADERBOARD,2025-04-17 10:06:53.538
CoverXMethodsAchievement,Check your methods,2,LEADERBOARD,2025-04-17 10:06:53.539
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:53.539
